,content,sentiment
82,Aplikasi penghambat waktu selesai acara pemilu😂. Percuma untuk hasil bisa di gandakan biar ga banyak nulis dan cepet selesai. Tapi dengan adanya aplikasi yang ga siap ini itu percuma bakal gak ada bedanya sama tahun sebelumnya bakal tetep pulang subuh lagi.,-1
223,"Dari simulasi yang di lakukan penyebab utama gambar tidak terbaca karna kualitas gambar yang kurang baik sehingga tulisan dan angka tidak terbaca dan juga tidak ada pengaturan cahaya sehinggal gambar harus di ambil pada pencahayaan yang baik saja, mohon untuk segera di perbaiki agar pada pelaksanaannya tidak menghambat dan mengganngu jalannya penghitungan suara",-1
540,"Setelah update ke versi 2.32, sama sekali tdk bisa login. Sementara di versi terdahulunya pun (2.3) mau login itu butuh effort 3 hari 4 malam. Ini sdh dekat dgn waktunya penggunaan, sementara akun masih belum bisa diotak atik. Gimana ini? Sementara sy sirekap 1, harusnya sy yg dibackup, tp ini? Cek ulang lah. Tolong 🙏",-1
550,"Aplikasi yang buruk, ini developer/programmernya kurang dana apa ya? H-6 masih banyak bug dan gak semua device bisa, walaupun proc dan ram mumpuni.",-1
44,"Saya sangat Apresiasi sekali untuk hadirnya aplikasi ini..namun,, Waktu simulasi saya beserta yang lain mengalmi beberapa kendala seperti aplikasi salah membaca data yang diambil, hasil pengambilan gambar selalu buram atau kurang maksimal dan mengambil gambar yang berulang2 namun tetap slow respon. Untuk kedepannya semoga waktu pelaksanaan di hari H semua bisa terkendali dan berjalan dengan baik.. semoga kedepannya NEGARA INDONESIA MENJADI NEGARA YANG LEBIH MAJU dengan pemimpin yg baru..",0
326,"Proses inialisasi beberapa hari nggak bisa terus, ganti hp baru bisa ehh pas simulasi mau upload c hasil juga muter trus nggak bisa masuk lama ehh habis itu malah ke log out sendiri aplikasinya habis itu pas login malah inialisasi gagal.",-1
394,"Aplikasi macam apa ini, masa baru dipake untuk simulasi aja susah make nya. Parah bgt gila mau masukin foto aja susah mental terus, sekalinya bisa upload foto juga waktu lama bgt parah, giliran mau kunci dokumen juga susah bgt mental terus pdhl Singal nya bagus 4g. Gila aplikasi nya bnr² menguras kesabaran",-1
505,"Mohon diperbaiki lagi aplikasinya coalnya banyak kendala di lapangan, saya sendiri terkendala akun keluar sendiri pas mau masuk lagi tidak bisa gagal terus karna aplikasi ini tidak semua hp android bisa menggunakan aplikasi ini meskipun ram hp sudah memadai",-1
386,"App ujicoba, bimtek, tapi nyatanya KOSONG BESAR, selama waktu Uji Coba saya lebih banyak bingungnya dari pada mengerti. Mohon lain kali anda - anda dulu yang mengujicoba, kalau sudah sampai bawah bukannya saya tidak sabaran tapi sangat - sangat membuang waktu.",-1
503,"nasional 1 sudah berhasil login, tp setelah berhasil login ada instruksi pindah ke nasional 2. setelah dipindah le nasional 2, error pun terjadi. tidak bisa login. loading terus, gagal mendaptkan kunci digital notifnya. sdh clear chace, restart hp, tetapi masih belum bisa. ketika dalam 1 TPS ada 2 sirekap, kejadiannya sama tidak bisa login. Pemilu tinggal menghitung hari. ketika hari H pemilu di laksanakan ternyata aplikasi sirekap tidak bisa digunakan. apa solusinya? terimakasih",-1
114,"Jelek sekali, hp sudah ram 8 penyimpanan masih 130 gb tapi susah banget ngirim gambarnya kluar mulu, suruh login mulu, lama bgt pake apk ini tolong diperbaiki segera!!!!!!!!!!!!!. Sudah banyak keluhan tidak hanya saya banyak juga yang eror",-1
396,"Aplikasi sering gagal login, dan error. Pas simulasi gak bisa mengupload gambar. Sudah pakai wifi (indihome) dan operator Telkomsel tapi uploadan tetep lambat bahkan gagal. Oleh sebab itu persiapkan segala sesuatu jauh jauh hari dan kajian yang mendalam. Jangan sudah kurang dari 1 minggu mau pemilu aplikasi masih bermasalah dan tentunya menghambat tugas sirekap. Kita bukan benci pada pihak tertentu, tapi jika seperti ini tentunya menimbulkan problem ataupun hal negatif di kemudian hari.",-1
399,Algoritma pemanggilan kamera mengarah ke kamera ultrawide. sedangkan tidak semua anggota KPPS spesifikasi HP nya memiliki kamera ultrawide sehingga saat simulasi kemarin hasil foto kamera via aplikasi pada ngeblur semua karena bukan kamera utama yang terpakai oleh aplikasi SiRekap. Harap dikoreksi lagi algoritma pemanggilan kamera HP yg akan digunakan oleh aplikasi secara langsung.,-1
285,"Hasil gambar jepretan sirekap kurang jelas sehinggal kalau di upload terjadi kesalahan terus, dan banyak yang masih eror ketika login padahal akun sudah terdaftar, Tolong dong admin perbaiki lagi supaya kinerja sirekap lebih cepat, dan lancar.",-1
72,"Seperti aplikasi kejar tayang, seharusnya aplikasi sudah siap di gunakan dan di uji coba jauh berbulan² lalu sehingga pada saatnya akan di gunakan serentak tidak ada masalah. Digitalisasi untuk mempermudah tapi perangkatnya ga siap malah nempersulit.",-1
568,"pada menu kamera ,,tidak ada settingannya . HP sya tiba2 mode jarak 0.5 setiap kali mau memfungsikan kameranya . Al Hasil foto jadi tidak jelas dan tidak terbaca sistem dengan benar .",-1
524,kenapa pada bagian c hasil presiden tidak bisa di edit jika tidak sesuai antara yang di foto dengan hasil scan sistemnya. sedangkan pada bagian yg lain bisa di edit dengan lihat ditail.,-1
469,"Ada bug dalam aplikasi, jadi setelah aplikasi di download dan dibuka ulang aplikasi tersebut tidak mau terbuka kembali. Tolong segera perbarui aplikasinya beserta tinjau kembali siapa tau ada bug lain. Mengingat apps ini perlu digunakan dalam waktu dekat Terimakasih",-1
574,setiap mau masuk ke aplikasinya selalu gagal mendapatkan sertifikat digital.. tapi kalo di hp samsung di buka selalu bisa.. tapi di hp saya merk oppo tidak bisa d buka sirekapnya.. mohon bantuannya min,-1
801,ni aplikasi begitu login kok malah masuk ke halam web..udah bisa masuk proses authentication nya lama.. berhasil masuk pas mau login lagi malah gagal.. kalo aplikasi belum siap gk usah di pakai... bikin sulit petugas kpps aja.. developer di danai miliaran cuma buat aplikasi sampah model begini.. banyak trouble nya,-1
436,"beberapa hari lalu sudah terpasang, tapi memang belum dicoba, bimteknya pun tidak maksimal. hari ini pas coba dibuka tidak bisa lg, minta otentikasi tapi gagal terus, setelah di uninstal, coba didownload lg tidak dapat menginstal SIREKAP 2024. bagaimana ini pemilu tinggal 5 hari lg. Aplikasi yg menyusahkan.",-1
131,"Gimana ini aplikasi nya, udh beberapa kali bolak balik install dan uninstall, ubah pass, beberapa kali minta pass ulang msh juga gabisa login, mana mau dekat hari pemilu tapi gara2 aplikasi nya ga bisa kepake jadi susah, tahap login aja gbisa apa lagi mau simulasi. Perbaiki lah secepatnya, soalnya login aja susah banget, tahap simulasi aja blm dicoba ini gimana.....",-1
623,"Ga bisa inisialisasi udah 4 harian, nyoba dijam 3-4 pagi gabisa, nyoba uninstal-instal, clear data, sampe jaringan baik pun masih gabisa inisialisasi. Luamaaaaa banget, mending dibenahi dulu aplikasinya, apalagi nanti bakal dipakai serentak tanggal 14 buat rekapitulasi.",-1
152,"Aplikasi TOLOL, bukan mempermudah malah makin jadi mempersulit, mau login aja susah nya setengah MATI gak bisa 7 hari 7 malam. Kalau belum siap pakai Aplikasi, gak Usah sok-sok an pengen serba digitalisasi. Benerin dlu tuh BUG aplikasi, baru di publikasi kalau sudah 100% siap.",-1
656,"Adanya aplikasi kan sejatinya utk memudahkan proses, lah kalau mau masuk apk-nya saja sudah susah, knp harus dilanjutkan? Dan lagi ketika ada keluhan tidak bisa log in, malah kita yg disuruh sabar. Harusnya kan pihak teknisi apk-nya yg berbenah, memangnya kalau kita sabar, apakah tiba2 apk-nya jadi bisa digunakan?",-1
670,Setelah upgrade ke ver terbaru malah gagal mendpt kn sertifikat digital trs! Pdhl sblm ny saya ud bs msk. Pas hr H saya ikt bimtek lanjutan khusus yg pegang sirekap malah tdk bs menggunakan sm sekli. Kecewa sangaat,-1
687,Sy menerima 2 kali chat verifikasi. Setelah mengklik verifikasi ke 2 malah tidak bisa otentikasi sidik jari. Tulisanx : Gagal mendapatkan kunci digital : null Ini akunnya sama. Kira - kira apa solusinya,-1
51,"Aplikasi tertolol yang pernah gua install. Loginnya lama, gambar blur gak jelas gak ada fitur autofocus. Gak ada fitur ambil foto dari galeri, loadingnya lamanya kek asu. Makannya kalau dapat projek jangan dikorupsi biar bisa buat aplikasi yang bagus gak kek SAMPAH ini. TOLOL !!!",-1
443,"Setelah diupdate, malah gagal login tidak mendapatkan kunci digital padahal uda coba hapus apk download lagi, hapus cache dan memori tetap gagal mendapatkan kunci digital, sudah coba di jam tertentu hasilnya tetap nihil",-1
499,"Udah 100 kali login gabisa bisa. Alasan nya gagal saat mendapatkan kunci :'( padahal berbagai cara udah dilakukan dari mulai hapus akun, ganti sandi restart hp dan lain lain tapi gabisa juga. Kok dipersulit si login nya😭",-1
217,"Banyak sekali kendala saat login diawal, pada saat uninstall dan update kembali malah tidak bisa dan milih milih jenis hp padahal sudah sesuai dgn yang diinstruksikan Mohon di pertimbangkan dan perbaiki sistem nya apalagi ini digunakan oleh seluruh Indonesia, jangan sampai hari H seluruh server down",-1
387,"Tolong kerjasamanya, saya sudah berupaya mengikuti cara agar bisa login tetapi tidak bisaa. Uang pulsa bisa diberikan ketua TPS kalau sudah bisa login, huwaaaa ketua saya gak tau kalau apk yang error bukan saya yang error Tolong kirim yang baru datanya dunggg",-1
195,"Adanya digitalisasi itu untuk mempermudah dan mempercepat suatu pekerjaan, akan tetapi saya belum melihat di Aplikasi ini dimana ketika saya log in selalu tidak bisa , padahal pemilu tinggal menghitung hari , jadi tolong apabila mau menerapkan sesuatu jangan dadakan kaya tahu bulat, terimakasih",-1
272,"Baru upload foto 1 tapi belum terverivikasi. Ada coba masuk ulang malah ada tulisan 'TIDAK ADA PROFIL YANG AKTIF'. Udah coba clear data, clear chache, sama aja gak bisa masuk. Coba unistall trus install ulang malah gagal inisiliasi app. Udah masuk cuma ada nas 2 kpps, yang nas 1 udah gak ada. Klik nas 2 malah gagal, dengan alasan gagal mendapatkan kunci digital. Ini gimana ya, mengingat pemilihan tinggal bbrp hari lagi 🙏🏼",-1
669,Sebenarnya sangat membantu untuk pengrekapan tapi... Terlalu banyak kekurangannya........ Mohon tingkatkan lagi aplikasinya dari segi keamanan maupun performanya agar memperlancar kerja teman2 kpps di hari Hal...,-1
506,"Servernya jelek untuk skala se-Indonesia kemarin simulasi saja banyak yg gabisa masuk/ngestuck di laman inisalisasi otp sudah melakukan segala cara tapi tetap saja tidak bisa masuk, baru simulasi saja sudah se ngelag ini gimana nanti pas hari H pemilu ngelag nya, semoga aplikasi sirekap ga jadi kendala lama nya proses pemungutan suara",-1
198,"Ini gimana sih min, kok gak bisa masuk ampe sekarang, mana pemilihan tinggal menghitung hari, selalu ada apdate apk tapi sekalinya coba masuk gak mau dari 4 hari yg lalu, ini gimana coba? Niatnya mempermudah malah jadinya mempersulit, tolong dong diperbaiki secepatnya yaaa...",-1
797,"Mengecewakan. Proses login saja susah sekali. Kalau niat menggunakan aplikasi, tolong dipersiapkan dengan baik aplikasinya. Ini macam aplikasi baru dibuat awal februari dan tanggal 14 nanti langsung dipakai. Low budget atau bagaimana?",-1
8,"Bukannya mempermudah, malah mempersulit. Login error, susah, lama. Kualitas upolad gambar jelek, tulisan bagus malah tidak terbaca, verifikasi gambar juga lama, membuat berkas ke pdf juga lama. Tolong segera diperbaiki jika memang berniat mempermudah !!",-1
356,"Bukannya mempermudah, malah mempersulit ini aplikasi nya. Server bagaimana bos ? Aman gak nih ? Jangan krn sewa server murah, malah bikin pusing ""sirekap"" nantinya waktu pelaksanaan. Setelah melakukan simulasi, ketika mau login lagi malah gak bisa, muncul notif ""Proses Aktivasi Gagal"". Kalau mau pakai aplikasi setidaknya sudah diujicoba 4 bulan sebelumnya, jgn terlalu mepet gini. Bikin pusing sirekap yg bertugas",-1
31,"* Sudah berhasil login...eh setelah aplikasi ditutup malah error. * Ada kemungkinan memperlama waktu penghitungan karena sirekap harus ambil foto langsung dari C Plano, tidak bisa dari hasil foto yang di file. * Bagusnya bisa diambil dari file agar sirekap bisa foto C Plano terlebih dahulu tanpa mengganggu proses penghitungan selanjutnya. * Semoga ada perbaikan, biar bintang saya tambahkan.",-1
653,"Aplikasinya sensitif banget dikit-dikit bermasalah, Kameranya buram, kualitasnya perlu di tingkatkan lagi lah untuk di gunakan.",-1
543,"Maaf sebelumnya tapi aplikasi belum bisa digunakan secara optimal mau log in saja sulit dan rata rata kendala nya itu semua, mungkin bisa di perbaiki dulu, jika memang sedang maintenance info saja maintenance jadi kita tidak terlalu khawatir Yang sangat kita khawatirkan kalau nanti saat hari pemilu aplikasi tidak dapat digunakan secara serentak tapi diwajibkan menguploud data Mohon untuk pihak KPU segera mengatasi banyaknya kendala kendala yang saat ini terjadi Terima kasihh",-1
94,"Kpu_RI ini gimana sih, kok ngga langsung login sudah loading nya lama tetapi tidak masuk ke halaman akun malah suruh buang data dan cache, kemudian sampah dan data sudah aku buang ehh malah sama ajaa, gimana nih ribet amat sistem nyaa...!!!!!",-1
651,"Tolong segera diperbaiki , titik focus kamera, fix login gagal, fix proses unggah lama,pemerosesan pemeriksaan hasil poto sangat lama, juga sangat penting sensor untuk angka digital diperbaiki, terlalu banyak manual harus isi angka sendiri, sensor salah angka, dan server diperkuat lagi, mau lancar bagai mana kalo masih belum diperbaiki semua ini, untuk proses login dan authentifikasi sudah aman tingal yang lain yang harus segera diperbaiki. Terimakasih semangat semua teknis 🙏",1
32,Kualitas kamera apk nya jelek. Hasil foto jadi buram. Ku kira bakal otomatis seperti hasil scan TERANG DAN JELAS tapi ternyata TIDAK. Login susah. Upload susah. Verif lama. BUKAN MEMPERCEPAT TAPI MEMPERLAMBAT. jika belum siap tidak perlu memaksakan hanya menghambat.,-1
250,"beberapa hal yang perlu di tingkatkan 1. clarity image level tolong di tingkatkan!! 2. problem solve harus di sertakan solusi yang tepat di setiap permasalahan yang muncul 3. setiap muncul permasalah tidak ada profil yang aktif, di situ tidak muncul pilihan bagi pengguna agar permasalahannya teratasi dengan cepat. semoga tim dengan cepat memperbaiki setiap permasalahan yang muncul!",-1
240,"Untuk loginnya 2 jam kemudia baru berhasil, tidak hanya itu setelah bisa login gambar tidak jelas dan tidak terdeteksi sama sekali andaipun bisa terdeteksi banyak kesalahan totalan yang harus di edit lagi, sekarang tidak dapat masuk sama sekali",-1
48,"Saran saja, kalo program kerja apapun dari pemerintah mau pake aplikasi itu yg sudah teruji bener² bisa lancar buat banyak orang jadi yang pake aplikasi nya nggak kesulitan dan menghambat pekerjaan, karena saya banyak mengalami hambatan saat menggunakan aplikasi nya contoh : gabisa masuk dan loading lama, jadi mohon diperbaiki kendala semacam ituu tolong dipertimbangkan, terimakasih",-1
625,"Malas sih ngasih bintang, kalo memang gak mampu membuat apk yang bagus, ga usah dek soksok an digitalisasi, kalo mau bikin lama mending batalin aja nih sirekap, pemilu tinggal beberapa hari lagi, tapi apk masih amburadul",-1
29,"Kalo gambar sdh diverifikasi, sdh tidak bs dihapus ato ambil ulang gambar, padahal blm dikunci, dan masih banyak kendala lainnya, salah satunya angka hasil scan yg muncul seringkali tdk bs diedit, hal ini berpotensi memperpanjang durasi kerja KPPS dibanding thn 2019 kemarin.",-1
693,"Tolong dibuat kamera seperti di kelola daftar hadir, bisa memfokuskan dan kecerahan warna, biar bisa auto fokus. Di foto presiden dan lain lain tidak seperti demikian. Ini aplikasi alat bantu atau alat mempersulit kerja .🙏 Ini anggarannya pasti besar🙏",-1
303,Hidup lagi capek capeknya muncul aplikasi yang membuat kesabaran habis. Setelah update bukannya makin bagus malah gak bisa login. Terus Kenapa ada aplikasi ini jika akhirnya c pleno hasil manual yang dipakai secara sah dalam perhitungan.,-1
