,content,score,Year,Month,Day,sentiment,content_token,stemmed,text_string
486,"dari versi 2.30 aman2 saja masih bisa masuk, sekalinya udah diupdate ke versi 2.32 malah eror2 dan sampai skrng blum bisa masuk. sebaiknya kpu harus memperbaiki aplikasinya secepat mungkin karena beberapa hari lagi orang pemilu. dikhawatirkan pas hari h-nya malah nggk bisa kepake. mohon perhatiannya 🙏🙏",1,2024,2,7,-1,"['versi', '2', '30', 'aman2', 'masuk', 'sekalinya', 'udah', 'diupdate', 'versi', '2', '32', 'eror2', 'skrng', 'blum', 'masuk', 'kpu', 'memperbaiki', 'aplikasinya', 'secepat', 'orang', 'pemilu', 'dikhawatirkan', 'pas', 'h', 'nya', 'nggk', 'kepake', 'mohon', 'perhatiannya']","['versi', '2', '30', 'aman2', 'masuk', 'sekali', 'udah', 'diupdate', 'versi', '2', '32', 'eror2', 'skrng', 'blum', 'masuk', 'kpu', 'baik', 'aplikasi', 'cepat', 'orang', 'milu', 'khawatir', 'pas', 'h', 'nya', 'nggk', 'kepake', 'mohon', 'perhati']",versi aman2 masuk sekali udah diupdate versi eror2 skrng blum masuk baik aplikasi cepat orang milu khawatir nggk kepake mohon perhati
361,aplikasi susah buat masuk. tidak bisa log in. sepetinya perlu diperbaiki lagi masalah bug bugnya agar pas hari h penggunaan aplikasi menjadi lebih mudah. tidak ribet. loginnya cpet,1,2024,2,7,-1,"['aplikasi', 'susah', 'masuk', 'log', 'in', 'sepetinya', 'diperbaiki', 'bug', 'bugnya', 'pas', 'h', 'penggunaan', 'aplikasi', 'mudah', 'ribet', 'loginnya', 'cpet']","['aplikasi', 'susah', 'masuk', 'log', 'in', 'sepet', 'baik', 'bug', 'bugnya', 'pas', 'h', 'guna', 'aplikasi', 'mudah', 'ribet', 'loginnya', 'cpet']",aplikasi susah masuk sepet baik bugnya guna aplikasi mudah ribet loginnya cpet
182,"fungsi aplikasi itu sebenarnya untuk mempermudah pekerjaan kita. tapi ini sebaliknya, aplikasi ini sangat menyulitkan. untuk mendapatkan verfikasi hasil upload gambar juga teramat sulit. kualitas gambar buram, sebagian pengguna mengalami susah login. pemilu sudah di depan mata. tapi aplikasinya belum siap pakai.",1,2024,2,7,-1,"['fungsi', 'aplikasi', 'mempermudah', 'pekerjaan', 'aplikasi', 'menyulitkan', 'verfikasi', 'hasil', 'upload', 'gambar', 'teramat', 'sulit', 'kualitas', 'gambar', 'buram', 'pengguna', 'mengalami', 'susah', 'login', 'pemilu', 'mata', 'aplikasinya', 'pakai']","['fungsi', 'aplikasi', 'mudah', 'kerja', 'aplikasi', 'sulit', 'verfikasi', 'hasil', 'upload', 'gambar', 'amat', 'sulit', 'kualitas', 'gambar', 'buram', 'guna', 'alami', 'susah', 'login', 'milu', 'mata', 'aplikasi', 'pakai']",fungsi aplikasi mudah kerja aplikasi sulit verfikasi hasil upload gambar amat sulit kualitas gambar buram guna alami susah login milu mata aplikasi pakai
253,"sekiranya apk belum siap dipakai. lebih baik jngan dipakai dulu lah. terlalu banyak kesulitan, prosesnya lambat, hasil kamera buram, spek android yg berapa yg bisa digunakan apk ini",1,2024,2,7,-1,"['apk', 'dipakai', 'jngan', 'dipakai', 'kesulitan', 'prosesnya', 'lambat', 'hasil', 'kamera', 'buram', 'spek', 'android', 'yg', 'yg', 'apk']","['apk', 'pakai', 'jngan', 'pakai', 'sulit', 'proses', 'lambat', 'hasil', 'kamera', 'buram', 'spek', 'android', 'yg', 'yg', 'apk']",pakai jngan pakai sulit proses lambat hasil kamera buram spek android
113,"saya yakin digitalisasi sangat efisien untuk aspek pendataan ini, lebih di utamakan lagi sebisa mungkin 6 bulan sudah di gunakan secara lancar, karena pengguna aplikasi bukan hanya kaum muda ada beberapa yg masih berproses dalam pemahaman teknologi. mungkin untuk menu dll sudah sangat mudah dipahami hanya saja proses setiap langkah dari log in pun sudah bermasalah. saya yakin pemerintah bisa membangun aplikasi yg lebih sempurna dari pada produk² swasta itu. semoga lancar waktu di hari h",1,2024,2,7,-1,"['digitalisasi', 'efisien', 'aspek', 'pendataan', 'utamakan', 'sebisa', '6', 'lancar', 'pengguna', 'aplikasi', 'kaum', 'muda', 'yg', 'berproses', 'pemahaman', 'teknologi', 'menu', 'dll', 'mudah', 'dipahami', 'proses', 'langkah', 'log', 'in', 'bermasalah', 'pemerintah', 'membangun', 'aplikasi', 'yg', 'sempurna', 'produk²', 'swasta', 'semoga', 'lancar', 'h']","['digitalisasi', 'efisien', 'aspek', 'data', 'utama', 'bisa', '6', 'lancar', 'guna', 'aplikasi', 'kaum', 'muda', 'yg', 'proses', 'paham', 'teknologi', 'menu', 'dll', 'mudah', 'paham', 'proses', 'langkah', 'log', 'in', 'masalah', 'perintah', 'bangun', 'aplikasi', 'yg', 'sempurna', 'produk', 'swasta', 'moga', 'lancar', 'h']",digitalisasi efisien aspek data utama bisa lancar guna aplikasi kaum muda proses paham teknologi menu mudah paham proses langkah masalah perintah bangun aplikasi sempurna produk swasta moga lancar
4,"kualitas gambar untuk foto simulasi burem ga jelas, dlm aplikasi ga ada fitur buat fokusin camera, jadi banyak bgt kesalahan baca data dan ada beberapa bug juga untuk kunci data & buat dokumen pdf loadingnya lama banget, bahkan ada yang ga bisa sampai berhari2 mungkin itu bug tolong diperbaiki, pemilu tinggal berapa hari lagi.. ini aplikasi bisa dibilang belum berfungsi secara optimal!",1,2024,2,7,-1,"['kualitas', 'gambar', 'foto', 'simulasi', 'burem', 'ga', 'dlm', 'aplikasi', 'ga', 'fitur', 'fokusin', 'camera', 'bgt', 'kesalahan', 'baca', 'data', 'bug', 'kunci', 'data', 'dokumen', 'pdf', 'loadingnya', 'banget', 'ga', 'berhari2', 'bug', 'tolong', 'diperbaiki', 'pemilu', 'tinggal', 'aplikasi', 'dibilang', 'berfungsi', 'optimal']","['kualitas', 'gambar', 'foto', 'simulasi', 'burem', 'ga', 'dlm', 'aplikasi', 'ga', 'fitur', 'fokusin', 'camera', 'bgt', 'salah', 'baca', 'data', 'bug', 'kunci', 'data', 'dokumen', 'pdf', 'loadingnya', 'banget', 'ga', 'berhari2', 'bug', 'tolong', 'baik', 'milu', 'tinggal', 'aplikasi', 'bilang', 'fungsi', 'optimal']",kualitas gambar foto simulasi burem aplikasi fitur fokusin camera salah baca data kunci data dokumen loadingnya banget berhari2 tolong baik milu tinggal aplikasi bilang fungsi optimal
631,aplikasi belum layak di pakai. setiap kali login muncul pemberitahuan terjadi kesalahan saat melakukan inisialisasi aplikasi. padahal no hp dan sindik jari sudah pas.. dimohon untuk segera diperbaiki mengingat tanggal 14 sudah semakin dekat...,1,2024,2,7,-1,"['aplikasi', 'layak', 'pakai', 'kali', 'login', 'muncul', 'pemberitahuan', 'kesalahan', 'inisialisasi', 'aplikasi', 'no', 'hp', 'sindik', 'jari', 'pas', 'dimohon', 'diperbaiki', 'tanggal', '14']","['aplikasi', 'layak', 'pakai', 'kali', 'login', 'muncul', 'pemberitahuan', 'salah', 'inisial', 'aplikasi', 'no', 'hp', 'sindik', 'jari', 'pas', 'mohon', 'baik', 'tanggal', '14']",aplikasi layak pakai kali login muncul pemberitahuan salah inisial aplikasi sindik jari mohon baik tanggal
207,"maaf sebelumnya kenapa perangkat ram 8 internal 32 belum bisa untuk login dan selalu gagal mendapatkan sertifikat digital sedangkan saya mencoba dengan perangkat yang internalnya di atas 100, akun saya baru bisa login tolong untuk ram dan internal yang lebih kecil jangan dipersulit sebelumnya terimakasih",1,2024,2,7,-1,"['maaf', 'perangkat', 'ram', '8', 'internal', '32', 'login', 'gagal', 'sertifikat', 'digital', 'mencoba', 'perangkat', 'internalnya', '100', 'akun', 'login', 'tolong', 'ram', 'internal', 'dipersulit', 'terimakasih']","['maaf', 'perangkat', 'ram', '8', 'internal', '32', 'login', 'gagal', 'sertifikat', 'digital', 'coba', 'perangkat', 'internal', '100', 'akun', 'login', 'tolong', 'ram', 'internal', 'sulit', 'terimakasih']",maaf perangkat internal login gagal sertifikat digital coba perangkat internal akun login tolong internal sulit terimakasih
190,"tolong kualitas hasil jepretan kameranya diperbaiki, spek hp android sangat memadai dan kamera utama hp bagus hd tapi hasil kamera di sirekap blur, tidak jelas layaknya spek android zaman megalitikum. bawaan aplikasinya untuk kamera tidak bagus",1,2024,2,7,-1,"['tolong', 'kualitas', 'hasil', 'jepretan', 'kameranya', 'diperbaiki', 'spek', 'hp', 'android', 'memadai', 'kamera', 'utama', 'hp', 'bagus', 'hd', 'hasil', 'kamera', 'blur', 'layaknya', 'spek', 'android', 'zaman', 'megalitikum', 'bawaan', 'aplikasinya', 'kamera', 'bagus']","['tolong', 'kualitas', 'hasil', 'jepret', 'kamera', 'baik', 'spek', 'hp', 'android', 'pada', 'kamera', 'utama', 'hp', 'bagus', 'hd', 'hasil', 'kamera', 'blur', 'layak', 'spek', 'android', 'zaman', 'megalitikum', 'bawa', 'aplikasi', 'kamera', 'bagus']",tolong kualitas hasil jepret kamera baik spek android pada kamera utama bagus hasil kamera blur layak spek android zaman megalitikum bawa aplikasi kamera bagus
179,"berdasarkan hasil simulasi hari ini, kualitas foto burem, minimal hd lah pak , dan aplikasi sama sekali belum siap untuk digunakan apalagi dengan lingkup seluruh indonesia, tolong distabilkan terlebih dahulu yaa tinggal h-7 ke pemilu",1,2024,2,7,-1,"['berdasarkan', 'hasil', 'simulasi', 'kualitas', 'foto', 'burem', 'minimal', 'hd', 'aplikasi', 'lingkup', 'indonesia', 'tolong', 'distabilkan', 'yaa', 'tinggal', 'h', '7', 'pemilu']","['dasar', 'hasil', 'simulasi', 'kualitas', 'foto', 'burem', 'minimal', 'hd', 'aplikasi', 'lingkup', 'indonesia', 'tolong', 'stabil', 'yaa', 'tinggal', 'h', '7', 'milu']",dasar hasil simulasi kualitas foto burem minimal aplikasi lingkup indonesia tolong stabil tinggal milu
443,"mohon maaf, karna ga biaa kasih bintang 0 jadi saya kasih bintang 1 saja. minimal servernya diperbanyak dulu. aplikasi belum siap sudah di sebarluaskan ya down. ini sih bukan mempermudah lebih ke mempersulit. terlalu banyak kendala dalam aplikasinya.",1,2024,2,7,-1,"['mohon', 'maaf', 'karna', 'ga', 'biaa', 'kasih', 'bintang', '0', 'kasih', 'bintang', '1', 'minimal', 'servernya', 'diperbanyak', 'aplikasi', 'sebarluaskan', 'ya', 'down', 'sih', 'mempermudah', 'mempersulit', 'kendala', 'aplikasinya']","['mohon', 'maaf', 'karna', 'ga', 'biaa', 'kasih', 'bintang', '0', 'kasih', 'bintang', '1', 'minimal', 'servernya', 'banyak', 'aplikasi', 'sebarluaskan', 'ya', 'down', 'sih', 'mudah', 'sulit', 'kendala', 'aplikasi']",mohon maaf karna biaa kasih bintang kasih bintang minimal servernya banyak aplikasi sebarluaskan down mudah sulit kendala aplikasi
675,"username sama sandi salah terus, padahal kemarin masih bisa, udah ganti sandi udah bisa tp nggk bisa log in. sekarang malah username sama pasword salah terus, padahal udah persis sama, udah pake wifi juga, capek bgt nggak berhasil"".",1,2024,2,7,-1,"['username', 'sandi', 'salah', 'kemarin', 'udah', 'ganti', 'sandi', 'udah', 'tp', 'nggk', 'log', 'in', 'username', 'pasword', 'salah', 'udah', 'persis', 'udah', 'pake', 'wifi', 'capek', 'bgt', 'nggak', 'berhasil']","['username', 'sandi', 'salah', 'kemarin', 'udah', 'ganti', 'sandi', 'udah', 'tp', 'nggk', 'log', 'in', 'username', 'pasword', 'salah', 'udah', 'persis', 'udah', 'pake', 'wifi', 'capek', 'bgt', 'nggak', 'hasil']",username sandi salah kemarin udah ganti sandi udah nggk username pasword salah udah persis udah pake wifi capek nggak hasil
83,"tujuan diciptakan digitaliaasi sudah sangat baik, mengefisienkan waktu, dan membantu data tetap aman. tapi hasil lapangannya belum sesuai target. alhasil sering terjadi bug. salah satunya waktu mau upload data harus ke log out terus login lagi, marker juga tidak bisa terdeteksi, dan peletakan fitur nya terlalu ribet dan tidak memudahkan pengguna sekali, kalo sudah memasukkan data saksi juga tidak bisa dihapus, entah bagaimana cara menghapus nya... semoga waktu hari h tidak ada kendala demikian.",2,2024,2,7,-1,"['tujuan', 'diciptakan', 'digitaliaasi', 'mengefisienkan', 'membantu', 'data', 'aman', 'hasil', 'lapangannya', 'sesuai', 'target', 'alhasil', 'bug', 'salah', 'satunya', 'upload', 'data', 'log', 'out', 'login', 'marker', 'terdeteksi', 'peletakan', 'fitur', 'nya', 'ribet', 'memudahkan', 'pengguna', 'kalo', 'memasukkan', 'data', 'saksi', 'dihapus', 'menghapus', 'nya', 'semoga', 'h', 'kendala']","['tuju', 'cipta', 'digitaliaasi', 'efisien', 'bantu', 'data', 'aman', 'hasil', 'lapang', 'sesuai', 'target', 'alhasil', 'bug', 'salah', 'satu', 'upload', 'data', 'log', 'out', 'login', 'marker', 'deteksi', 'leta', 'fitur', 'nya', 'ribet', 'mudah', 'guna', 'kalo', 'masuk', 'data', 'saksi', 'hapus', 'hapus', 'nya', 'moga', 'h', 'kendala']",tuju cipta digitaliaasi efisien bantu data aman hasil lapang sesuai target alhasil salah satu upload data login marker deteksi leta fitur ribet mudah guna kalo masuk data saksi hapus hapus moga kendala
462,"suruh nge rating apk mau di rate apanya, aplikasi belum siap rilis belum masuk tahap beta langsung rilis parah sekelas aplikasi pemerintah....., login lama bahkan tidak bisa ada juga invalid username dan pass, mau cek detail foto lama dan masih banyak lagi",1,2024,2,7,-1,"['suruh', 'nge', 'rating', 'apk', 'rate', 'apanya', 'aplikasi', 'rilis', 'masuk', 'tahap', 'beta', 'langsung', 'rilis', 'parah', 'sekelas', 'aplikasi', 'pemerintah', 'login', 'invalid', 'username', 'pass', 'cek', 'detail', 'foto']","['suruh', 'nge', 'rating', 'apk', 'rate', 'apa', 'aplikasi', 'rilis', 'masuk', 'tahap', 'beta', 'langsung', 'rilis', 'parah', 'kelas', 'aplikasi', 'perintah', 'login', 'invalid', 'username', 'pass', 'cek', 'detail', 'foto']",suruh rating rate aplikasi rilis masuk tahap beta langsung rilis parah kelas aplikasi perintah login invalid username pass detail foto
298,appnya oke tpi gasemua orang bisa ke tahap masuk aplikasi. perlu adanya persiapan lebih matang untuk developer melakukan perbaikan aplikasi yang lebih stabil. lebih perhatikan sisi usernya lagi,3,2024,2,7,0,"['appnya', 'oke', 'tpi', 'gasemua', 'orang', 'tahap', 'masuk', 'aplikasi', 'persiapan', 'matang', 'developer', 'perbaikan', 'aplikasi', 'stabil', 'perhatikan', 'sisi', 'usernya']","['appnya', 'oke', 'tpi', 'gasemua', 'orang', 'tahap', 'masuk', 'aplikasi', 'siap', 'matang', 'developer', 'baik', 'aplikasi', 'stabil', 'perhati', 'sisi', 'usernya']",appnya gasemua orang tahap masuk aplikasi siap matang developer baik aplikasi stabil perhati sisi usernya
39,"tolong kurangi bug, dan permudah login, untuk sinyal kecil juga kalau bisa aplikasi tetap berjalan, soalnya kalau mode offline harus ediy angka satu persatu itu malah tidak mempermudah pekerjaan kpps, misal besok hari h, aplikasi belum matang tolong rubah aturan supaya tidak usah digunakan dulu, daripada menambah bingung dan pekerjaan kpps yang lain keteteran, tambahkan tombol"" edit setelah check gambar agak bisa check ulang jumlahnya, hla ini kalau salah satu kali aja jadi salah semuanya",1,2024,2,7,-1,"['tolong', 'kurangi', 'bug', 'permudah', 'login', 'sinyal', 'aplikasi', 'berjalan', 'mode', 'offline', 'ediy', 'angka', 'persatu', 'mempermudah', 'pekerjaan', 'kpps', 'besok', 'h', 'aplikasi', 'matang', 'tolong', 'rubah', 'aturan', 'menambah', 'bingung', 'pekerjaan', 'kpps', 'keteteran', 'tambahkan', 'tombol', 'edit', 'check', 'gambar', 'check', 'ulang', 'hla', 'salah', 'kali', 'aja', 'salah']","['tolong', 'kurang', 'bug', 'mudah', 'login', 'sinyal', 'aplikasi', 'jalan', 'mode', 'offline', 'ediy', 'angka', 'satu', 'mudah', 'kerja', 'kpps', 'besok', 'h', 'aplikasi', 'matang', 'tolong', 'rubah', 'atur', 'tambah', 'bingung', 'kerja', 'kpps', 'keteter', 'tambah', 'tombol', 'edit', 'check', 'gambar', 'check', 'ulang', 'hla', 'salah', 'kali', 'aja', 'salah']",tolong kurang mudah login sinyal aplikasi jalan mode offline ediy angka satu mudah kerja kpps besok aplikasi matang tolong rubah atur tambah bingung kerja kpps keteter tambah tombol edit check gambar check ulang salah kali salah
456,"tadi nya udah masuk, lalu ada pemberitahuan untuk di update ya saya update dong, tapi setelah di update tidak bisa masuk. gimana nih aplikasi nya belum layak pakai, coba perbaiki lagi. agar mudah digunakan, pemilu kan sebentar lagi",1,2024,2,7,-1,"['nya', 'udah', 'masuk', 'pemberitahuan', 'update', 'ya', 'update', 'update', 'masuk', 'gimana', 'nih', 'aplikasi', 'nya', 'layak', 'pakai', 'coba', 'perbaiki', 'mudah', 'pemilu', 'sebentar']","['nya', 'udah', 'masuk', 'pemberitahuan', 'update', 'ya', 'update', 'update', 'masuk', 'gimana', 'nih', 'aplikasi', 'nya', 'layak', 'pakai', 'coba', 'baik', 'mudah', 'milu', 'sebentar']",udah masuk pemberitahuan update update update masuk gimana aplikasi layak pakai coba baik mudah milu sebentar
63,"aplikasi error sering terjadi kesalahan, penanganan server kurang rensponsif.. padahal satu tps yg sama kenapa ada 2 sirekap yg katanya salah satunya hanya sebagai cadangan, tapi pas penginputan data sirekap 1 dan 2 berbeda.. yg jadi masalah takut terjadi kecurangan dengan double data",1,2024,2,7,-1,"['aplikasi', 'error', 'kesalahan', 'penanganan', 'server', 'rensponsif', 'tps', 'yg', '2', 'yg', 'salah', 'satunya', 'cadangan', 'pas', 'penginputan', 'data', '1', '2', 'berbeda', 'yg', 'takut', 'kecurangan', 'double', 'data']","['aplikasi', 'error', 'salah', 'tangan', 'server', 'rensponsif', 'tps', 'yg', '2', 'yg', 'salah', 'satu', 'cadang', 'pas', 'penginputan', 'data', '1', '2', 'beda', 'yg', 'takut', 'curang', 'double', 'data']",aplikasi error salah tangan server rensponsif salah satu cadang penginputan data beda takut curang double data
172,"aplikasi belum layak di gunakan, banyak eror saat sudah login dan pasti keluar sendiri, pasti muncul keterangan tidak ada profil yang aktif. saat di tanyakan ke yang bertanggung jawab hanya ada jawaban di coba terus sampai bisa. hadehhh... kalau kayak gini pas di gunakan besok bukannya membantu mempercepat malah memperlambat dan semakin lama.",1,2024,2,7,-1,"['aplikasi', 'layak', 'eror', 'login', 'muncul', 'keterangan', 'profil', 'aktif', 'bertanggung', 'coba', 'hadehhh', 'kayak', 'gini', 'pas', 'besok', 'membantu', 'mempercepat', 'memperlambat']","['aplikasi', 'layak', 'eror', 'login', 'muncul', 'terang', 'profil', 'aktif', 'tanggung', 'coba', 'hadehhh', 'kayak', 'gin', 'pas', 'besok', 'bantu', 'cepat', 'lambat']",aplikasi layak eror login muncul terang profil aktif tanggung coba hadehhh kayak besok bantu cepat lambat
530,"aplikasi terlalu lemot & respon terlalu lambat, aneh kalo sy membuka aplikasi lain jaringan internet baik2 saja bahkan kb/s tinggi tapi saat sy membuka aplikasi sirekap yg awalnya jringan internet lancar2 aja tiba2 jaringan internet langsung jadi lelet bahkn kb/s bisa langsung jadi 0.1 kb/s, apliksi ini masih harus banyak yg diperbaiki, sy melakukan simulasi dari tadi siang sampe sekarang foto belum terkirim bahkan untuk melihat detail foto saja susah,masih simulasi aja lelet apa lg pas hari h.",1,2024,2,7,-1,"['aplikasi', 'lemot', 'respon', 'lambat', 'aneh', 'kalo', 'sy', 'membuka', 'aplikasi', 'jaringan', 'internet', 'baik2', 'kb', 's', 'sy', 'membuka', 'aplikasi', 'yg', 'jringan', 'internet', 'lancar2', 'aja', 'tiba2', 'jaringan', 'internet', 'langsung', 'lelet', 'bahkn', 'kb', 's', 'langsung', '0', '1', 'kb', 's', 'apliksi', 'yg', 'diperbaiki', 'sy', 'simulasi', 'siang', 'sampe', 'foto', 'terkirim', 'detail', 'foto', 'susah', 'simulasi', 'aja', 'lelet', 'lg', 'pas', 'h']","['aplikasi', 'lot', 'respon', 'lambat', 'aneh', 'kalo', 'sy', 'buka', 'aplikasi', 'jaring', 'internet', 'baik2', 'kb', 's', 'sy', 'buka', 'aplikasi', 'yg', 'jringan', 'internet', 'lancar2', 'aja', 'tiba2', 'jaring', 'internet', 'langsung', 'lelet', 'bahkn', 'kb', 's', 'langsung', '0', '1', 'kb', 's', 'apliksi', 'yg', 'baik', 'sy', 'simulasi', 'siang', 'sampe', 'foto', 'kirim', 'detail', 'foto', 'susah', 'simulasi', 'aja', 'lelet', 'lg', 'pas', 'h']",aplikasi respon lambat aneh kalo buka aplikasi jaring internet baik2 buka aplikasi jringan internet lancar2 tiba2 jaring internet langsung lelet bahkn langsung apliksi baik simulasi siang sampe foto kirim detail foto susah simulasi lelet
